id,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5566434,https://inaturalist-open-data.s3.amazonaws.com/photos/6872361/medium.jpeg,Pernice rossa,Alectoris rufa,Красная куропатка,Aves,867
5603246,https://inaturalist-open-data.s3.amazonaws.com/photos/6923349/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5621401,https://inaturalist-open-data.s3.amazonaws.com/photos/6950145/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
5630704,https://inaturalist-open-data.s3.amazonaws.com/photos/6964285/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5649149,https://inaturalist-open-data.s3.amazonaws.com/photos/6991688/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5665845,https://inaturalist-open-data.s3.amazonaws.com/photos/7013690/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
5670769,https://inaturalist-open-data.s3.amazonaws.com/photos/7021880/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5690749,https://static.inaturalist.org/photos/7048609/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5745180,https://inaturalist-open-data.s3.amazonaws.com/photos/7128994/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5840896,https://inaturalist-open-data.s3.amazonaws.com/photos/7267309/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5903453,https://inaturalist-open-data.s3.amazonaws.com/photos/7361948/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5931989,https://inaturalist-open-data.s3.amazonaws.com/photos/7402986/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5952931,https://inaturalist-open-data.s3.amazonaws.com/photos/7435422/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
5952935,https://static.inaturalist.org/photos/7435424/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
6098264,https://inaturalist-open-data.s3.amazonaws.com/photos/7628883/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
6131846,https://static.inaturalist.org/photos/7680208/medium.jpg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
6144836,https://inaturalist-open-data.s3.amazonaws.com/photos/7700432/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6153540,https://inaturalist-open-data.s3.amazonaws.com/photos/7714047/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6159584,https://inaturalist-open-data.s3.amazonaws.com/photos/7723222/medium.jpeg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
6159585,https://inaturalist-open-data.s3.amazonaws.com/photos/7723223/medium.jpeg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
6159591,https://inaturalist-open-data.s3.amazonaws.com/photos/7723233/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
6161498,https://static.inaturalist.org/photos/7725990/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
6169416,https://inaturalist-open-data.s3.amazonaws.com/photos/7738187/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6201114,https://static.inaturalist.org/photos/7785330/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6248797,https://static.inaturalist.org/photos/7855998/medium.jpg,Perdrix choukar,Alectoris chukar,Азиатский кеклик,Aves,846
6256894,https://static.inaturalist.org/photos/7868286/medium.png,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6258712,https://inaturalist-open-data.s3.amazonaws.com/photos/7870833/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6285274,https://inaturalist-open-data.s3.amazonaws.com/photos/7910120/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6331458,https://inaturalist-open-data.s3.amazonaws.com/photos/7976781/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
6331849,https://static.inaturalist.org/photos/7977343/medium.jpeg,coturnice,Alectoris graeca,Европейский кеклик,Aves,863
6379182,https://inaturalist-open-data.s3.amazonaws.com/photos/8051971/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
6379189,https://inaturalist-open-data.s3.amazonaws.com/photos/8051998/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
6416375,https://static.inaturalist.org/photos/8097771/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
6430142,https://static.inaturalist.org/photos/8119451/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6441898,https://inaturalist-open-data.s3.amazonaws.com/photos/8138478/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6514735,https://inaturalist-open-data.s3.amazonaws.com/photos/8249902/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6567444,https://static.inaturalist.org/photos/8330908/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6567445,https://inaturalist-open-data.s3.amazonaws.com/photos/8330835/medium.jpeg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
6593069,https://inaturalist-open-data.s3.amazonaws.com/photos/8368947/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6594039,https://inaturalist-open-data.s3.amazonaws.com/photos/8370187/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6695856,https://inaturalist-open-data.s3.amazonaws.com/photos/8491677/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
6701220,https://static.inaturalist.org/photos/8499976/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6772344,https://static.inaturalist.org/photos/8608098/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6898523,https://static.inaturalist.org/photos/8803282/medium.png,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
6965729,https://inaturalist-open-data.s3.amazonaws.com/photos/8909986/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7051194,https://inaturalist-open-data.s3.amazonaws.com/photos/9049848/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7074169,https://static.inaturalist.org/photos/9085333/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7114737,https://static.inaturalist.org/photos/9150415/medium.png,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7169623,https://static.inaturalist.org/photos/9238299/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7203630,https://inaturalist-open-data.s3.amazonaws.com/photos/9292246/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7204517,https://inaturalist-open-data.s3.amazonaws.com/photos/9293667/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7228623,https://static.inaturalist.org/photos/9333257/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7261060,https://static.inaturalist.org/photos/9383038/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7299066,https://inaturalist-open-data.s3.amazonaws.com/photos/9444727/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7392817,https://inaturalist-open-data.s3.amazonaws.com/photos/9596882/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7459909,https://inaturalist-open-data.s3.amazonaws.com/photos/9705093/medium.jpeg,Alectoris,Alectoris,Кеклики,Aves,845
7499133,https://static.inaturalist.org/photos/9769621/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7513387,https://inaturalist-open-data.s3.amazonaws.com/photos/9792419/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7513394,https://inaturalist-open-data.s3.amazonaws.com/photos/9792706/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7642082,https://inaturalist-open-data.s3.amazonaws.com/photos/9997170/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7670231,https://static.inaturalist.org/photos/10043743/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7696267,https://inaturalist-open-data.s3.amazonaws.com/photos/10087738/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7712122,https://inaturalist-open-data.s3.amazonaws.com/photos/10113781/medium.jpeg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
7747215,https://static.inaturalist.org/photos/10170614/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7762991,https://static.inaturalist.org/photos/10196169/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7880732,https://inaturalist-open-data.s3.amazonaws.com/photos/10388796/medium.jpeg,Rock Partridge,Alectoris graeca,Европейский кеклик,Aves,863
7880743,https://inaturalist-open-data.s3.amazonaws.com/photos/10389258/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7917200,https://inaturalist-open-data.s3.amazonaws.com/photos/10448245/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
7926669,https://inaturalist-open-data.s3.amazonaws.com/photos/10463342/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7955654,https://inaturalist-open-data.s3.amazonaws.com/photos/10509804/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7955660,https://inaturalist-open-data.s3.amazonaws.com/photos/10509876/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
7975676,https://static.inaturalist.org/photos/10543801/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8080330,https://static.inaturalist.org/photos/10756234/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8106593,https://static.inaturalist.org/photos/10754081/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8209090,https://inaturalist-open-data.s3.amazonaws.com/photos/10876520/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8282236,https://inaturalist-open-data.s3.amazonaws.com/photos/10985696/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8306520,https://static.inaturalist.org/photos/11027065/medium.jpg,Perdiz roja,Alectoris rufa,Красная куропатка,Aves,867
8413072,https://static.inaturalist.org/photos/11197553/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8456846,https://static.inaturalist.org/photos/11271001/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8461199,https://inaturalist-open-data.s3.amazonaws.com/photos/11277695/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8461200,https://inaturalist-open-data.s3.amazonaws.com/photos/11277686/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8522208,https://inaturalist-open-data.s3.amazonaws.com/photos/11377905/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8535769,https://inaturalist-open-data.s3.amazonaws.com/photos/11401000/medium.jpeg,Pernice rossa,Alectoris rufa,Красная куропатка,Aves,867
8549709,https://static.inaturalist.org/photos/11423746/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8549718,https://static.inaturalist.org/photos/11423748/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8549719,https://static.inaturalist.org/photos/11423749/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8549722,https://static.inaturalist.org/photos/11423751/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8549725,https://static.inaturalist.org/photos/11423754/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8606792,https://static.inaturalist.org/photos/11509930/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8631231,https://inaturalist-open-data.s3.amazonaws.com/photos/11551825/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8670180,https://static.inaturalist.org/photos/11615075/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8682380,https://inaturalist-open-data.s3.amazonaws.com/photos/11634227/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8693575,https://inaturalist-open-data.s3.amazonaws.com/photos/11655729/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8694711,https://inaturalist-open-data.s3.amazonaws.com/photos/11655093/medium.jpg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
8722164,https://inaturalist-open-data.s3.amazonaws.com/photos/11699626/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8741330,https://static.inaturalist.org/photos/11732758/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8741520,https://static.inaturalist.org/photos/11733078/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8788933,https://inaturalist-open-data.s3.amazonaws.com/photos/11796871/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8788934,https://inaturalist-open-data.s3.amazonaws.com/photos/11796876/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8788935,https://inaturalist-open-data.s3.amazonaws.com/photos/11796886/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8788937,https://inaturalist-open-data.s3.amazonaws.com/photos/11796920/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8818409,https://inaturalist-open-data.s3.amazonaws.com/photos/11845539/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8820832,https://static.inaturalist.org/photos/11849604/medium.jpg,Coturnice,Alectoris graeca,Европейский кеклик,Aves,863
8838200,https://inaturalist-open-data.s3.amazonaws.com/photos/11874554/medium.jpeg,Perdrix rouge,Alectoris rufa,Красная куропатка,Aves,867
8873286,https://inaturalist-open-data.s3.amazonaws.com/photos/11931533/medium.jpeg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8886707,https://static.inaturalist.org/photos/11952762/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8897954,https://static.inaturalist.org/photos/11973065/medium.jpg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
8920214,https://inaturalist-open-data.s3.amazonaws.com/photos/12011164/medium.jpg,Chukar,Alectoris chukar,Азиатский кеклик,Aves,846
8929604,https://inaturalist-open-data.s3.amazonaws.com/photos/12027358/medium.jpeg,Red-legged Partridge,Alectoris rufa,Красная куропатка,Aves,867
